-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
-1,-1,-1,-1,-1,-1,-1,-1,-1,
1,1,1,-1,100,56,0,0,20,20,
0,1,2,1,100,46,0,0,4,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
-1,0,0,-1,500,250,0,0,0,0,
